PACFA License Number:,Footnotes:,Facility Name:,Zip Code,County,Adult Dogs,Adult Dogs: Beginning Count ,Adult Dogs: Beginning Foster Count,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transfer or Rescue out to another Colorado organization,Adult Dogs: Transfer or Rescue out to an Out of State organization,Adult Dogs: Other live outcomes (ie: tnr/snr),Adult Dogs: Died,Adult Dogs: Missing / Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: Ending Count,Adult Dogs: Foster Count,Adult Dogs: AVG LOS,Adult Dogs: Notes,Juvenile Dogs,Juvenile Dogs: Beginning Count,Juvenile Dogs: Beginning Foster Count,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR / Protective Custody / Returns / Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transfer or Rescue out to another Colorado organization,Juvenile Dogs: Transfer or Rescue out to an Out of State organization,Juvenile Dogs: Other live outcomes (ie tnr / snr) ,Juvenile Dogs: Died,Juvenile Dogs: Missing / Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: Ending Count,Juvenile Dogs: Foster Count,Juvenile Dogs: AVG LOS,Juvenile Dogs: Notes,Adult Cats,Adult Cats: Beginning Count,Adult Cats: Beginning Foster Count,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transfer or Rescue out to another Colorado organization,Adult Cats: Transfer or Rescue out to an Out of State organization,Adult Cats: Other Live Outcomes (ie: tnr / snr),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: Ending Count ,Adult Cats: Foster Count,Adult Cats: AVG LOS,Adult Cats: Notes,Juvenile Cats,Juvenile Cats: Beginning Count,Juvenile Cats: Beginning Foster Count,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR / Protective Custody / Returns / Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transfer or Rescue out to another Colorado organization,Juvenile Cats: Transfer or Rescue out to an Out of State organization,Juvenile Cats: Other Live Outcomes (ie:tnr / snr),Juvenile Cats: Died ,Juvenile Cats: Missing / Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: Ending Count,Juvenile Cats: Foster Count,Juvenile Cats: AVG LOS,Juvenile Cats: Notes,Birds,Birds: Beginning Count,Birds: Beginning Foster Count,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR / Protective Custody / Returns / Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transfer or Rescue out to another Colorado organization,Birds: Transfer or Rescue out to an Out of State organization,Birds: Other Live Outcomes(ie: tnr / snr),Birds: Died,Birds: Missing / Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: Ending Count,Birds: Foster Count,Birds: AVG LOS,Birds: Notes:,Small Mammal,Small Mammal: Beginning Count,Small Mammal: Beginning Foster Count,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR / Protective Custody / Returns / Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transfer or Rescue out to another Colorado organization,Sm Mammal: Transfer or Rescue out to an Out of State organization,Sm Mammal: Other Live Outcomes (ie: tnr / snr),Sm Mammal: Died,Sm Mammal: Missing / Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: Ending Count,Sm Mammal: Foster Count,Sm Mammal: AVG LOS,Sm Mammal: Notes:,Reptiles,Reptiles: Beginning Count,Reptiles: Beginning Foster Count,Reptiles: Stray,Reptiles: Owner Relinquished,Reptiles: Owner Requested Euthanasia upon intake,Reptiles: Transfer in from another Colorado organization,Reptiles: Transfer in from Out of State organization,Reptiles: Other: TNR / Protective Custody / Returns / Disaster Relief,Reptiles: Adoption,Reptiles: Returned To Owner (RTO),Reptiles: Transfer or Rescue out to another Colorado organization,Reptiles: Transfer or Rescue out to an Out of State organization,Reptiles: Other Live Outcomes (ie: tnr / snr),Reptiles: Died,Reptiles: Missing / Stolen ,Reptiles: Shelter Euthanasia,Reptiles: Owner Requested Euthanasia,Reptiles: Ending Count,Reptiles: Foster Count,Reptiles: AVG LOS,Reptiles: Notes:,Rabbits,Rabbits: Beginning Count,Rabbits: Beginning Foster Count,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR / Protective Custody / Returns / Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transfer or Rescue out to another Colorado organization,Rabbits: Transfer or Rescue out to an Out of State organization,Rabbits: Other Live Outcomes ( ie: tnr / snr),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: Ending Count,Rabbits: Foster Count,Rabbits: AVG LOS,Rabbits: Notes:,Other,Other: Beginning Count,Other: Beginning Foster Count,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR / Protective Custody / Returns / Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transfer or Rescue out to another Colorado organization,Other: Transfer or Rescue out to an Out of State organization,Other: Other Live Outcomes (ie: tnr / snr),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: Ending Count,Other: Foster Count,Other: AVG LOS,Other: Notes:,Location 1
PL002H1W,,The Animal Debt Project,80549,Weld County,,5, ,4,34, , ,175, ,121, , ,39, ,10,1, , ,47, ,65,,, , , , , , ,5, ,5, , , , , , , , , , ,60,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , ,,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Wellington
(34.85615, -100.214209)"
PL002ML9,,Paws on the Ground Colorado,80112,Arapahoe County,, , , ,, ,35,66, ,84, ,1, , ,3,1, , ,12,12,21,,, , , , , ,4,60, ,60, , , , , , , , , , ,10,,, , , , , , ,3, ,3, , , ,3, , , ,, , ,90,,, ,5, , , , ,5, , , ,5, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centennial
(39.597307, -104.853811)"
PL002UES,**,Circle 2 Rescue,80439,Jefferson County,,51,51,,,,,51,,45,,,,,,,,,6,6,22,,,65,65,,,,,65,,65,,,,,,,,,,,7,,, , ,,,,,,, ,,,,,,,,,,,,Do not do cats,,,,,,,,,,,,,,,,,,,,,,Do not do cats,,,,,,,,,,,,,,,,,,,,,,Do not do birds,,,,,,,,,,,,,,,,,,,,,,Do not do small mamals,,,,,,,,,,,,,,,,,,,,,,do not do reptiles,,,,,,,,,,,,,,,,,,,,,,Do not do rabbits,,,,,,,,,,,,,,,,,,,,,,do not do other animal types,"Evergreen
(39.633517, -105.328888)"
PL001VC0,,Safe Place for Pets,80829,El Paso County,, , ,,8,,,,,8,,,,,,,,, , ,59,"We rehome pets of people with terminal illnesses.  Most of the pets entering our program are senior pets, which take us longer to place in their adoptive homes.",,,,,,,,,,,,,,,,,,,,,,,,16,3,,26,,,,1,35,,,,,,,1,,9,1,121,"We rehome pets of people with terminal illnesses.  Most of the pets that enter our program are senior pets, which take us longer to place in their adoptive homes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manitou Springs
(38.857568, -104.912311)"
PL0000EJ,**,City of Brighton Animal Shelter,80601,Adams County,, , ,462,48, , , , ,6,339,98, , , , ,50, , , ,3.2,,, , ,9, , , , , ,2, ,7, , , , , , , , ,3.2,,, , ,200,27, , , , , ,17,93, , , , ,88, , , ,3.2,,, , ,21, , , , , , , ,20, , ,3, ,1, , , ,,3 died at birth,, , ,7, , , , , ,1,1,2,,,,, , , ,,3.2,,,,,80, , , , , , , ,18, , , , ,15, , , ,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,14, , , , , ,1,3,7,,,,,,,,,3.2,,"Brighton
(39.986767, -104.812604)"
PL000D3P,,Town of Cheyenne Wells,80810,Cheyenne County,, , ,7, , , , , , ,7, , , , , , , , , ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne Wells
(38.82019, -102.349564)"
PL000N0U,,"Vintage Dog Rescue, Inc.",80127,Jefferson County,,20,12,,49,,24,69,,121,,,,,6,,5,,30,22,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL001AJY,,Front Range German Shepherd rescue,80223,Denver County,,23,23,1,42, ,29,27, ,87,1,2,1, , , ,1, ,30,30,109,,, , , , , , ,4, ,4, , , , , , , , , , ,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL000HBS,**,"Rocky Mountain Great Dane Rescue, Inc",80228,Jefferson County,,7,7, ,50, ,11,3, ,60, ,2, , , , ,1, ,8,8,56,,, , , , , ,2, , ,2, , , , , , , , , , ,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lakewood
(39.710997, -105.088872)"
PL00082A,,HO-BO Care Boxer Rescue,80012,Denver County,,22,21, ,57, ,22,153,2,213,1, , , ,3, ,4, ,27,29,62,,, , , , , , ,5, ,5, , , , , , , , ,,8,2,We had 8 puppies born in November from a pregnant dog we received from an out of state transfer.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL000YCW,,Southern Colorado Spay and Neuter Association,81005,Pueblo County,,8, ,21,17, , , , ,33,1, , ,12,1, ,1, ,10, ,19,,, , , ,7, , , , ,7, , , , , , , , , , ,14,,,31, ,113,68, ,15, , ,178, , , , ,14, , , ,35, ,16,,,24, ,81,32, ,11, , ,116, , , , ,6, , , ,26, ,12,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Pueblo
(38.265425, -104.610415)"
PL000T9P,**,"Chihuahua & Small Dog Rescue, Inc.",80907,El Paso County,,43,43,,3,,106,37,,129,,,,,1,,,,59,59,35,,, , ,,12,,12,30,,44,,,,,,,,,10,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs
(38.835224, -104.819798)"
PL000CUC,,Colorado Animal Rescue ,81601,Garfield County,,20,2,182,136, ,77, ,18,223,132,49, , ,2, ,15, ,12,1,15,,,1, ,10,9, ,29, , ,42,3, , , , , , , ,4, ,12,,,26,2,122,79, ,12, ,27,172,33,13, ,1,5, ,18, ,26, ,32,,,4, ,99,27, ,20, ,1,136,3,3, , ,2, ,2, ,4,1,23,,, , , ,4, , , , ,3, ,1, , , , , , , , ,5,,, , ,1,1, , , , ,2, , , , , , , , , , ,32,,,,,,,,,,,,,,,,,,,,,,,,, , ,1,8, , , , ,4,1,1, , ,2, ,1, , , ,30,,, , , ,1, , , , ,1,,,,,,,,,,,16,,"Glenwood Springs
(39.544078, -107.324822)"
PL000Y1H,,Fort Collins Cat Rescue & Spay/Neuter Clinic,80524,Larimer County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,48,95,195, ,150,195,177,1019,24,9,2, ,1, ,12, ,40,31,54.9,,,24,47,213,285, ,277,643,31,1221, ,9,2, ,38, ,22, ,11,47,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fort Collins
(40.588972, -105.082459)"
PL002HPK,,Mile Hgh German Shorthaired Pointer Rescue,80121,Arapahoe County,,9,8,1,14, ,5,9, ,21, , , , , , ,1, ,10,8,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centennial
(39.597307, -104.853811)"
PL000QAZ,,Logan County Humane Society,80751,Logan County,,14,4,202,47, , , ,21,40,166,64, , , , ,9, ,8,1,14.3,,, , ,31,16, , , ,2,5,26,13, , ,2, , , , ,3,13.6,,,5,2,82,14, , , ,32,13,7,68, ,30, , ,12, ,5, ,34,,,8,8,102,3, , , , ,10, ,101, , ,3, , , , ,7,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,1, , , , , ,1, , , ,, , , , , , ,21,,, , ,1, , , , , ,1, , , , , , , , , , ,14,,"Sterling
(41.788839, -89.696515)"
PL000DA9,,DELTA COUNTY HUMANE SOCIETY,81416,Delta County,, ,5,9,17, ,8, ,8,27,13, , ,, , ,1, , ,5,40,,, , ,23,7, ,4, ,1,33, , , ,1,2, , , , , ,25.5,,, ,18,13,1, , , , ,30, , , , , , , , , ,2,80,,, ,10,20,15, ,6, , ,42, , , , ,6, , , , ,3,34.5,,,,4,9, , , , , ,1, ,1, ,7,3, , , , ,1,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delta
(38.741684, -108.070175)"
PL00053L,,"Westie Rescue Network, Inc.",80516,Weld County,,3,3,,12,,4,,,14,,1,,,,,3,,1,1,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie
(42.127951, -80.08258)"
PL001BV6,**,Denver Animal Protection,80223,Denver County,,77,3,3039,247,122,13,7,1102,955,2159,451, , ,7, ,787,123,125,10,8.41,,,4,1,174,25, , , ,57,137,40,66, , ,3, ,6, ,10,12,11.19,,,23, ,636,114,29,39, ,150,463,106,71, ,114,7, ,159,31,51,2,15.41,,,1,1,455,25,2,80, ,9,343,3,124, ,13,9, ,50,1,5,12,11.11,,, , ,5,4, , , ,5,6,2,6, , , , , , , , ,9.29,,,1, ,25,8,1,17, ,3,18,1,26, , ,2, ,7,1, , ,17.89,,, , ,10,2, , , ,21,7,6,7, ,1, , ,11, ,1, ,12.25,,,1, ,31,8,1, , ,2,11, ,14, , ,1, ,12,2,3, ,10.79,,, , ,46,7, , , ,26,6,15,43, ,2,1, ,12, ,1, ,11.28,,"Denver
(39.738453, -104.984853)"
PL000027,,THE DENVER DUMB FRIENDS LEAGUE,80231,Denver County,,159,9,1353,3189,1250,668,1317, ,4216,659,732,19,5,13,1,682,1245,133,9,8.9,,,35,18,109,323,6,116,578,118,1009,15,37,4,4,27, ,45,6,27,27,4.35,,,129,14,1856,3331,481,452,176,1,4349,338,91, ,196,9,1,739,480,229,19,15.6,,,38,68,1548,736,1,240,54,50,1989,18,82, ,13,95, ,206,1,13,28,7.7,,, , ,28,74,1,6, , , , ,107, , ,1, , ,1, , ,4.68,,,15,12,127,1206,38,21, ,149,653,7,541, , ,16, ,299,38,17,4,12.9,,,5,1,24,83,1,1, , ,18, ,76, , , , ,12,1,8, ,14,,,5,1,79,312,4,36, , ,265,2,128, , ,5, ,29,4,5,2,10,,, , , ,3,1, , , , ,,3,,,,,,1,,,1,,"Denver
(39.738453, -104.984853)"
PL000RL9,,Eaton Animal Den,80615,Weld County,,42,,42, , , , , ,6,32, , , , , , , ,4, ,23,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eaton
(43.909747, -71.081718)"
PL000A74,**,Colorado Greyhound Adoption,80128,Arapahoe County,,13,13, ,146, ,1,1, ,144, , , , ,1, ,5,,11,11,54.5,Euthanasia only on terminally ill dogs.,,9,9, , , , , , ,9, , , , , , , , , , ,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Littleton
(39.612653, -105.016198)"
PL002R3R,,Rocky Mountain Society of Aviculture,80216,Denver County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, ,1,15, , , , ,16, , , , , , , , ,4, ,60,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver
(39.738453, -104.984853)"
PL002JNH,,Colorado Sheltie Rescue,CO,Jefferson County,,,1,2,4,,5,2, ,11,2, , , , , , , , ,1,32,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Lakewood
(39.710997, -105.088872)"
AG001Y6Y,,Colorado Animal Care Foundation,80421,Park County,, , ,41, , , , ,12,48, ,3, , , , , , ,2,2,10,,, , ,48, , , , ,15,57, ,3, , ,3, , , , , ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bailey
(39.405602, -105.472801)"
PL001G50,,Golden Retriever Rescue of the Rockies,80007,Jefferson County,,10, ,4,138, ,29,53, ,210,3,6, , , , ,6, ,6,3,26,,, , , ,28, , ,2, ,26, , , , ,4, , , , , ,40,4 puppies died within week of being born.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arvada
(39.801122, -105.081451)"
PL002JGV,,For The Love of Paws Corp,80226,Jefferson County,,3,3, , , ,3,5, ,7, ,,,1, , , , ,1,1,4,,, , , , , , ,7,,5, ,2, , , , , , , , ,50,intake 6/20all pups were adopted by 8/2,, , , , , ,2, , ,1, , , ,1, , , , ,1,1,6,"senior permanent foster

sam intake 2/16 adopted 3/6- 6weeks",, , ,5, , ,3, , ,8, , , , , , , , , , ,8,"8 weeks on tripods-
3 weeks on other kittens",, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lakewood
(39.710997, -105.088872)"
PL000RTW,,The Gabriel Foundation,80107,Elbert County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,,3,51,,3,30,16,219,7,,,,40,,4,,489,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,3,,2,,8,,236,,"Elizabeth
(40.661927, -74.211653)"
PL000G65,,Annie's Orphans,81303,La Plata County,,58, ,2,19, , ,11,,24,1,,,,4,,,,61,,82.5,We don't euthanize except in cases of terminal illness. ,,7,,,,,,,,7,,,,,,,,, ,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Durango
(37.28225, -107.877762)"
PL000BCB,,COUNTY OF BENT/CITY OF LAS ANIMAS ANIMAL SHELTER,81054,Bent County,, , ,98,17, , , , ,2,35,53, , , ,9,16, , , ,4,,, , ,13,,,,,,,,12,,,1,,,, , ,4,Mother of puppies was put into pound by Sheriff's Deputy.  Puppies were born at the shelter.  One puppy did not survive.  Pound Attendant Charlie Duran called and made arrangements with the humane society for pick up and adoption.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Las Animas
(38.065042, -103.225269)"
PL001X83,,Adoptable Animal Rescue Force,80863,Teller County,,5, , ,97, , , , ,97, , , , , , , , ,5, ,,,, , ,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodland Park
(40.889065, -74.192841)"
PL000VQJ,**,Animal Rescue of the Rockies,80424,Summit County,,47,47,5,6, ,112,127,32,287, , , , ,1, ,1, ,41,41,100,,,20,20,7, , ,56, ,2,56, , , , ,1, , , ,28,28,35,,,26,26,87,2, ,22,42,27,201, ,1, , ,1, , , ,3,3,160,,,25,25,158, , ,204, ,9,340, ,1, , ,4, , , ,51,51,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Breckenridge
(39.498185, -106.046225)"
PL000GEQ,,Blue Lion Rescue,80864,El Paso County,,91, , ,5, ,4,3, ,12, , , , ,5, ,13, ,73,,1250,,, ,, ,2, , , , ,2, , , , , , , , , , ,46,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Yoder
(45.129877, -122.681388)"
PL001AC9,,"Ark-Valley Humane Society, Inc. The Sunshine Shelter",81211,Chaffee County,, , ,27,1, , , , ,1,2, , , , , , , , , ,59.9,The majority of dogs received at the Sunshine Shelter were internally transferred to Ark-Valley Humane Society in Buena Vista.,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,, , , , , , , , , , , , , , , , , , , , ,,"Poncha Springs
(38.514048, -106.07543)"
